commit Id,Date,filename,CyclomaticComplexity,ExcessiveClassLength,ExcessiveMethodLength,ExcessiveParameterList,NPathComplexity,CouplingBetweenObjects,EmptyCatchBlock,DepthOfInheritance,GotoStatement,Effective Commit
43e4a8a930be8b3d0359e517e4a6ef12f0d0ba73,"12/11/2003, 00:22:36",file_ 13,1,0,0,0,0,0,0,0,0,1
d077a61bd2cb33f32974c0e85fc0b068dce5868c,"09/21/2004, 19:41:13",file_ 13,0,0,0,0,0,0,0,0,0,2
43e4a8a930be8b3d0359e517e4a6ef12f0d0ba73,"12/11/2003, 00:22:36",file_ 14,5,0,2,0,2,0,0,0,0,1
c8604702fcc71eb1d2a0374f650d3f444c6b018a,"12/22/2003, 23:00:45",file_ 14,5,0,2,0,3,0,0,0,0,10
d6ec36fed7a828965844d8b74568c41bdc5f307b,"01/12/2004, 00:59:21",file_ 14,6,0,2,0,3,0,0,0,0,20
63a6efea29da7a3d18df09606c73eaf37e1a7fc7,"02/09/2004, 08:55:29",file_ 14,4,0,1,0,3,0,0,0,0,31
b70022525e8c7bf5988812992fe421eb6d7980b8,"02/17/2004, 02:50:57",file_ 14,4,0,2,0,3,0,0,0,0,34
b6aa1f6807558e80171b5cae94e3d225ac5794b4,"03/01/2004, 06:13:32",file_ 14,3,0,2,0,3,0,0,0,0,51
3cd3999079dd3f69f52c0277e4c4f9dc68586159,"04/07/2004, 00:48:19",file_ 14,4,0,2,0,4,0,0,0,0,68
2c3e14a0eab2bde7fb980644b8fe410bf6c501b5,"04/16/2004, 21:17:09",file_ 14,3,0,2,0,4,0,0,0,0,72
d35fb75d7d65005190414823ac42186fbf55c75f,"05/01/2004, 08:59:40",file_ 14,2,0,2,0,3,0,0,0,0,88
5a391b5bc8b5956f5ff86349e80f8bc4948ee18b,"05/05/2004, 07:34:41",file_ 14,3,0,2,0,3,0,0,0,0,90
89d5a6fd88c9800b87e9bf629ef9eaa235328960,"05/24/2004, 02:55:39",file_ 14,5,0,3,0,5,0,0,0,0,103
e4bf283bc62b8f56cb06d8e7f5def062998dd27e,"05/31/2004, 17:22:25",file_ 14,6,0,3,0,6,0,0,0,0,108
ea50451ba6693b4ec79a5a28a6e3dbba57f34aed,"05/31/2004, 21:34:00",file_ 14,5,0,3,0,5,0,0,0,0,109
f8258351b47725341111585a6fbd1f76661368b3,"06/06/2004, 02:02:27",file_ 14,6,0,3,0,5,0,0,0,0,113
6b12e25d035b741397b9bdcf68981cb17f3820ae,"07/28/2004, 02:43:54",file_ 14,7,0,3,0,5,0,0,0,0,135
73402f07411fb70f59b1634b0cbaaa84d807b246,"08/08/2004, 15:31:50",file_ 14,6,0,2,0,4,0,0,0,0,138
f6c1bcc60b16a7f2989fa899d5e4e908d7bf9411,"09/24/2004, 17:29:25",file_ 14,6,0,1,0,4,0,0,0,0,167
e8a1744ac0bcc5363feea5a1901f4bc3645b2b8b,"09/29/2004, 20:33:05",file_ 14,7,0,1,0,5,0,0,0,0,171
3472b445a231736bf09119d113e4793158bb6ac6,"10/14/2004, 03:54:57",file_ 14,8,0,2,0,6,0,0,0,0,192
9f62c48cf9f266a5c6442637ad15d49cbd8d2d42,"10/18/2004, 12:09:20",file_ 14,9,0,2,0,6,0,0,0,0,196
98722612020f31a32057fe160bd7378e9a111540,"11/19/2004, 20:54:16",file_ 14,8,0,2,0,6,0,0,0,0,210
81bb1033488f1dfcf2dd900643ed9f05c84390f0,"11/20/2004, 04:28:36",file_ 14,8,0,2,0,7,0,0,0,0,211
d352c9be642c0e96c97bbd6f786e84afbacc31c5,"12/04/2004, 00:12:08",file_ 14,7,0,1,0,6,0,0,0,0,219
71e989b6837a27e5ded433c37e8d77db807ec5bc,"12/18/2004, 00:28:24",file_ 14,5,0,1,0,4,0,0,0,0,225
c4649b99794e329393acec011fb694bf9b50f1f7,"01/31/2005, 06:38:12",file_ 14,5,0,1,0,5,0,0,0,0,241
e0d7582c460227cbc83c9126b357f04a9f5af08f,"02/06/2005, 03:40:08",file_ 14,6,0,1,0,5,0,0,0,0,250
5a295374c61b63a9d2affad6f6104811326d8830,"03/11/2005, 00:57:34",file_ 14,7,0,1,0,5,0,0,0,0,278
8f9c24ef7a2b8a198d68003bcaa939afac1cf322,"03/27/2005, 20:45:01",file_ 14,8,0,1,0,4,0,0,0,0,286
7a8be58c67e13376e6b3260ce0b15dd42bb8bc8c,"03/27/2005, 21:56:10",file_ 14,9,0,1,0,4,0,0,0,0,287
97504fef96831d8ad5a3cb5260b6fa5151a084f4,"03/29/2005, 03:33:56",file_ 14,8,0,1,0,4,0,0,0,0,289
e54d8a34c2741d293897ab178fe2032a9d86e52a,"04/09/2005, 17:12:36",file_ 14,8,0,1,0,3,0,0,0,0,300
e11647a6387b0f811e25882109826a0bb9566c32,"05/14/2005, 02:59:42",file_ 14,7,0,1,0,2,0,0,0,0,313
bec4057356bf34b6087030038b46feccb43a7aff,"06/27/2005, 22:02:57",file_ 14,8,0,1,0,3,0,0,0,0,327
cc3a803930b68eae04e0c65ca9a032b13556914a,"09/23/2005, 23:22:51",file_ 14,9,0,1,0,3,0,0,0,0,352
8c0dd12af34f4c17f484b5522f033d33bae70ae3,"10/19/2005, 06:09:23",file_ 14,10,0,1,0,4,0,0,0,0,357
2718217d3b1925ffd2d666694d7357835000ef38,"10/29/2005, 23:23:17",file_ 14,10,0,1,0,5,0,0,0,0,360
85723b8944eac05f31b38e00eff7cd312745868c,"11/07/2005, 21:56:03",file_ 14,10,0,1,0,4,0,0,0,0,364
8e154dc493ffe66393c11a1c7efc2370b224b0ba,"11/09/2005, 18:15:55",file_ 14,10,0,1,0,5,0,0,0,0,366
7c4d4cbec8efae7b52c3ab7f5e10f3eb8c6e7da8,"11/28/2005, 09:37:17",file_ 14,9,0,1,0,4,0,0,0,0,386
0ff8f49cd5e3f88b95e23fd0d4b39758069e66d7,"11/29/2005, 07:58:50",file_ 14,9,0,1,0,3,0,0,0,0,389
931ee9ff74002906d7464a4a0d5358f0d398ecdc,"12/11/2005, 18:01:19",file_ 14,10,0,1,0,3,0,0,0,0,394
4e79fa55fed5fca346bc119ceadf853371105f29,"12/16/2005, 09:50:10",file_ 14,11,0,1,0,3,0,0,0,0,399
803c970527f0a7f07712281bc0629e0dfbcc71bf,"02/28/2006, 03:57:08",file_ 14,12,0,1,0,4,0,0,0,0,431
459c030ef391203c08581260cc2d0c8a3f45301e,"03/01/2006, 13:30:19",file_ 14,12,0,2,0,4,0,0,0,0,435
4ce7df114d94e5439646e4c408e2b19cde067184,"03/21/2006, 04:26:50",file_ 14,13,0,2,0,5,0,0,0,0,444
40b2e610cf5ef67e980ee6fe4f9ba429e922d21f,"04/18/2006, 04:44:33",file_ 14,12,0,1,0,4,0,0,0,0,453
e2baa1d0ab72a1d89a106c2d9416c65ed2dc5238,"04/18/2006, 04:47:26",file_ 14,11,0,0,0,3,0,0,0,0,454
6027cfa946288282ed9a1070e69f522b42a234f9,"04/19/2006, 02:32:12",file_ 14,10,0,0,0,2,0,0,0,0,455
c56e62f5c1307918a61b2c6f238a352ca0488865,"06/08/2006, 02:22:16",file_ 14,6,0,0,0,2,0,0,0,0,464
f124c511077be7435ee4e5afafe46078224c06d1,"06/08/2006, 03:17:01",file_ 14,5,0,0,0,1,0,0,0,0,465
5e7c850484b527f7efaaf943a368512083df0d8f,"06/08/2006, 18:36:05",file_ 14,5,0,0,0,2,0,0,0,0,466
3cf77a3b19175fb963ada2b45ecc621476a4592f,"06/21/2006, 23:17:19",file_ 14,4,0,0,0,2,0,0,0,0,470
849a0d29d7cf34074ba0c4eb6a133efdce3be68f,"08/30/2006, 21:46:31",file_ 14,5,0,0,0,2,0,0,0,0,491
ebbcf250d5134405a1da651b94b2afd7b944b551,"09/05/2006, 18:52:24",file_ 14,4,0,0,0,2,0,0,0,0,492
439538aa5bf5bd1c581e65444d301d0e7abe004c,"10/31/2006, 08:24:09",file_ 14,5,0,0,0,2,0,0,0,0,507
624c94b57ed58fb658112c3e0191d2846d233a87,"11/23/2006, 15:38:22",file_ 14,6,0,0,0,3,0,0,0,0,513
3b09e48f19add40e1cbb9ca0ab050df03d149beb,"12/07/2006, 22:42:22",file_ 14,7,0,0,0,4,0,0,0,0,515
5a76c0320311af7292e3eaede18a22f35bf35255,"12/21/2006, 10:10:04",file_ 14,6,0,0,0,3,0,0,0,0,518
a741e0d35092a07d734c2777d9fb55b885857eb1,"01/25/2007, 00:12:08",file_ 14,6,0,0,0,4,0,0,0,0,524
f8c689b4f0b0740f4079bebc6d55155de6e0b70e,"01/30/2007, 01:43:39",file_ 14,6,0,0,0,3,0,0,0,0,526
771e8bdb8db6d23bacbfb03844a4eee86a4dbf91,"01/30/2007, 18:34:18",file_ 14,6,0,0,0,4,0,0,0,0,527
a4d57ead4ce427d563c8f6cae0a4137d5295a46c,"02/20/2007, 01:24:31",file_ 14,7,0,0,0,5,0,0,0,0,531
fea2a6e50364cc1f640c09160c82faa0f20461b5,"02/22/2007, 01:42:21",file_ 14,8,0,0,0,6,0,0,0,0,532
2051c80cacfcf59821c7f55ff93f997ee1f21103,"03/09/2007, 20:14:52",file_ 14,7,0,0,0,5,0,0,0,0,540
cbe226d621c5d10fd9611d283d050d7552487869,"03/26/2007, 08:08:31",file_ 14,8,0,0,0,5,0,0,0,0,549
673cab8183c03dcc39f3f6a772f41a0a88f433fc,"05/28/2007, 17:05:46",file_ 14,6,0,0,0,4,0,0,0,0,587
d9d640809b30bf12f47bf028980f4c1d6d77feac,"06/15/2008, 09:38:32",file_ 14,12,0,0,0,8,0,0,0,0,686
4e99179e622b271de2031041edd90b84dd7fece4,"09/27/2008, 21:41:19",file_ 14,5,0,0,0,3,0,0,0,0,711
962971258161d5112560c28d188d190e93ae21c0,"12/05/2008, 05:10:05",file_ 14,6,0,0,0,3,0,0,0,0,729
d8c97819950c3b6252f60fe701dd4a9c849eceb5,"03/10/2009, 00:50:00",file_ 14,7,0,0,0,4,0,0,0,0,762
b37b56a339f416c9bc4cec7bc02fefd891cd181b,"06/18/2009, 17:40:40",file_ 14,8,0,1,0,4,0,0,0,0,810
8c62b0e1d62a3326dea0a516a167445c77f8bc77,"07/03/2009, 18:50:28",file_ 14,8,0,2,0,4,0,0,0,0,814
14047212f2047aab25f1f8c547114e44b7fb79dd,"07/22/2009, 00:18:09",file_ 14,8,0,1,0,4,0,0,0,0,815
e7265c124588205b5138699e834240d38cb3e7c4,"11/25/2009, 05:04:30",file_ 14,9,0,1,0,4,0,0,0,0,841
b38c409b40611c7f73e2ff674aff3ca5e2dd4303,"12/15/2009, 17:53:51",file_ 14,10,0,1,0,5,0,0,0,0,847
918985616947825381d2006ac62ba1b9e726f8ea,"12/22/2009, 13:10:06",file_ 14,9,0,1,0,5,0,0,0,0,849
41dd7d25b729b64f84fe59fd30ec0d658a99de1b,"12/22/2009, 13:42:58",file_ 14,10,0,1,0,5,0,0,0,0,850
82b0dfbb723b9e32cb6d12faa1f2a3e4c6088042,"12/30/2009, 07:36:17",file_ 14,10,0,1,0,6,0,0,0,0,856
908a280df485ce6e89fffa33b9f59bf141d7f265,"02/05/2010, 17:59:24",file_ 14,11,0,1,0,6,0,0,0,0,883
658c91ade394e050c1451442afd9000ac456103c,"02/14/2010, 07:21:15",file_ 14,11,0,1,0,7,0,0,0,0,891
2db57edcadb22517c19dc6f83070fba6990ca37b,"03/03/2010, 07:27:18",file_ 14,12,0,1,0,8,0,0,0,0,909
14916e2449bc434c7371e6e21bd9db87e703d07b,"04/16/2010, 14:08:58",file_ 14,13,0,1,0,8,0,0,0,0,932
bde0019142c3bdb7c6cb1fb1631577b1b5220c53,"05/21/2010, 14:15:59",file_ 14,14,0,1,0,9,0,0,0,0,958
babd60d5d5dc5f31973cf8aed7156fe664b4dc05,"09/05/2010, 14:54:55",file_ 14,15,0,1,0,9,0,0,0,0,970
c27d7049999037bb131ab2e59e28feafcd8fb55c,"09/06/2010, 11:04:50",file_ 14,15,0,1,0,10,0,0,0,0,973
688f990cd0d4f266d718873b02f01830547f3753,"10/02/2010, 18:48:51",file_ 14,14,0,1,0,10,0,0,0,0,982
31797f691afdc60a93a7ee7968a29c6f6d9813dc,"10/04/2010, 21:05:31",file_ 14,13,0,1,0,9,0,0,0,0,985
0a01e66745def8f5d032d7827c29eab5e687884d,"10/14/2010, 15:09:04",file_ 14,14,0,1,0,9,0,0,0,0,987
93bb73ea88327bcfbd4d11b77742d0355f6aebd8,"11/05/2010, 11:19:06",file_ 14,15,0,1,0,9,0,0,0,0,1005
6ea592429863e6273f84cc143debd74a82c50f6f,"11/11/2010, 16:10:16",file_ 14,15,0,1,0,10,0,0,0,0,1007
6fbe3c685dbb414703e2278a2950c03ca75d717b,"02/09/2011, 17:06:22",file_ 14,16,0,1,0,10,0,0,0,0,1034
91dc365567561c70427a018fb231f04b8b68f32c,"04/05/2011, 17:13:04",file_ 14,17,0,1,0,11,0,0,0,0,1038
97c39c24a2661eb51b06c2a1e329e3dcb6f3c65f,"04/28/2011, 15:13:30",file_ 14,16,0,1,0,11,0,0,0,0,1043
da5ca1d1c64ea812e22679f71e07b3f5ccd9b49d,"05/08/2011, 17:14:36",file_ 14,17,0,1,0,11,0,0,0,0,1048
52b5e282bd96cab8c8bfec52c623ea3cbb14650f,"11/15/2011, 15:47:07",file_ 14,17,0,2,0,11,0,0,0,0,1089
bf1ff3c7e6671b8b50bd33b81d50b8f0386ee272,"12/20/2011, 20:58:30",file_ 14,13,0,2,0,8,0,0,0,0,1094
28f8e7a63def74d0b1c6a7d65d1fefc052cd662c,"04/11/2012, 20:39:09",file_ 14,14,0,2,0,8,0,0,0,0,1121
27630a4286087d6417f784335dd43741b46b26de,"04/12/2012, 18:49:48",file_ 14,13,0,2,0,8,0,0,0,0,1123
b84c4c368614039ec4212807f9ec191a8cfe5170,"06/25/2012, 20:41:37",file_ 14,14,0,2,0,8,0,0,0,0,1127
079afa8ce25c1597eba9bdde601a61df46ba570f,"09/26/2012, 05:02:58",file_ 14,15,0,2,0,9,0,0,0,0,1151
e5c1d8d7af0e849b6da69f38c9d26893f6ac270b,"11/08/2012, 20:41:34",file_ 14,16,0,2,0,10,0,0,0,0,1164
20d9c165ee9b14ee854364ff555e99462d646662,"12/03/2012, 22:24:06",file_ 14,16,0,3,0,10,0,0,0,0,1167
50da2d8a9fa7601bc955d097d07d936c299ca0a3,"01/03/2013, 08:04:11",file_ 14,16,0,3,0,9,0,0,0,0,1170
5eb1c819249973b718183578b4f90b9d5009c4ef,"08/17/2013, 03:09:11",file_ 14,17,0,3,0,10,0,0,0,0,1205
ca7ef18e55481de51dad2f9f234ffa8461f3a209,"04/14/2014, 00:20:14",file_ 14,17,0,4,0,10,0,0,0,0,1253
007ec52958742ed768c74f37e21e6db2b75aa32e,"10/28/2014, 18:35:19",file_ 14,18,0,4,0,10,0,0,0,0,1294
4bac3c3f14db73323399a06df393748a1ed18ac9,"10/08/2015, 01:30:25",file_ 14,19,0,4,0,10,0,0,0,0,1376
da5b3a55c4646e8bd70b032771633ee744cd4b82,"02/17/2016, 22:51:26",file_ 14,19,0,3,0,10,0,0,0,0,1407
aa561e67a1da534220af531d5e66872757e35c15,"07/08/2016, 14:37:30",file_ 14,20,0,3,0,10,0,0,0,0,1438
cce2ffaed5c8483e440690771f18a7f0ab94b5da,"09/02/2016, 00:00:30",file_ 14,20,0,4,0,10,0,0,0,0,1458
ffdef38f5b3768ac80a21c95ba9f6e621cd3af4e,"10/17/2016, 08:10:30",file_ 14,19,0,4,0,10,0,0,0,0,1467
f54558e75b74e0bb6356d7194ecec6667e491eda,"10/21/2016, 11:12:51",file_ 14,18,0,4,0,10,0,0,0,0,1473
6c8508023fc9e7558aedb0bf62647f50a130451f,"10/21/2016, 17:01:32",file_ 14,19,0,4,0,10,0,0,0,0,1474
7cce73a63432497dc52e3960876cf7b93e470583,"10/25/2016, 21:26:32",file_ 14,18,0,4,0,10,0,0,0,0,1476
8eff9278234f473b66310f3013b96ac6441a20da,"01/11/2017, 13:08:44",file_ 14,19,0,4,0,10,0,0,0,0,1486
f2d9abd022d51e407d063a7d51355ce6741f514e,"09/15/2017, 11:15:52",file_ 14,20,0,4,0,11,0,0,0,0,1504
5ea3d62192a9bd6c5ab4e39ad5f9130f22c7fdb6,"10/14/2017, 22:42:54",file_ 14,19,0,4,0,10,0,0,0,0,1511
aaf99e691391cfceb004d848450dbbf3344b1bee,"11/30/2017, 23:11:00",file_ 14,19,0,5,0,10,0,0,0,0,1521
5493d8b253dde1ba1488e88709f8b40ab04c6b12,"04/12/2018, 21:20:23",file_ 14,20,0,5,0,11,0,0,0,0,1538
dc036d53331c503453bd48657af7aa36bc3d165b,"07/03/2018, 15:59:25",file_ 14,21,0,5,0,11,0,0,0,0,1551
46589d15789eb8fddee12e858abe55b5d482458c,"07/04/2018, 23:43:25",file_ 14,21,0,5,0,12,0,0,0,0,1552
60252611bef58e8d9ecf336e30399c8126fc0d14,"07/05/2018, 23:10:25",file_ 14,21,0,6,0,12,0,0,0,0,1555
e71a3d619300df66ae993ee946563e2d62db2f37,"09/08/2018, 04:20:24",file_ 14,22,0,6,0,13,0,0,0,0,1561
3af00578e46efa3b59fb8ed9f4177d632a123a2e,"12/18/2018, 16:35:49",file_ 14,22,0,7,0,14,0,0,0,0,1564
1698c8adea636a6f28251ad683b07c93c606db43,"01/21/2019, 16:02:50",file_ 14,23,0,7,0,15,0,0,0,0,1580
546841949f99a9c748bbf25de0a0c70a431bc148,"03/26/2019, 23:11:52",file_ 14,24,0,7,0,15,0,0,0,0,1598
2cdc22aded4fe9a4a279145aba7243887f82c317,"04/02/2019, 23:33:53",file_ 14,25,0,7,0,16,0,0,0,0,1601
a06e914baee14ac4ea2d2049cfa08cdf9d96729a,"06/20/2019, 13:47:52",file_ 14,26,0,7,0,16,0,0,0,0,1613
6f8e50c7f0da89ebe92f387c43cecbd695c63e1b,"08/23/2019, 00:57:56",file_ 14,26,0,6,0,15,0,0,0,0,1630
3cf6276ed01967039146642bf5e66b590dd55f4e,"09/20/2019, 20:08:57",file_ 14,25,0,6,0,15,0,0,0,0,1651
15a566edef8afe6dc1f23a841bd557a8cecf35d1,"12/06/2019, 22:28:00",file_ 14,25,0,6,0,16,0,0,0,0,1669
ef7326129fae25dd79f56ac9cf08a19165d98342,"12/16/2019, 23:44:04",file_ 14,25,0,7,0,16,0,0,0,0,1672
a370d1a9c0b52346a9cb8fe106f1ab4e1bf8bd74,"01/17/2020, 01:12:04",file_ 14,25,0,7,0,17,0,0,0,0,1677
43e4a8a930be8b3d0359e517e4a6ef12f0d0ba73,"12/11/2003, 00:22:36",file_ 15,9,0,2,0,3,0,0,0,0,1
8d232849e3080f59a1f58cd0d55394b482ce6225,"12/25/2003, 00:01:31",file_ 15,10,0,2,0,4,0,0,0,0,10
b506da37ff1759ceeae3d0b922a1bff419c2e35e,"01/15/2004, 01:28:41",file_ 15,10,0,2,1,4,0,0,0,0,45
8b9f213e575201eb549b738ad5d1fe133019ea73,"01/27/2004, 06:35:07",file_ 15,12,0,2,2,5,0,0,0,0,50
e8f22c65a2e8914b5b23ba4d791173a3182c4306,"09/15/2004, 15:09:39",file_ 15,0,0,0,0,0,0,0,0,0,53
43e4a8a930be8b3d0359e517e4a6ef12f0d0ba73,"12/11/2003, 00:22:36",file_ 16,1,0,1,0,1,0,0,0,0,1
eafea44724a111445c4bfa7f34a39e3310a9f5d7,"03/25/2004, 20:50:50",file_ 16,0,0,0,0,0,0,0,0,0,2
43e4a8a930be8b3d0359e517e4a6ef12f0d0ba73,"12/11/2003, 00:22:36",file_ 17,1,0,1,0,0,0,0,0,0,1
f080abc376c80e1455b540e74c0cc516e2af145c,"02/26/2004, 15:18:16",file_ 17,0,0,0,0,0,0,0,0,0,6
8927968849003b7255aa120694b247df709cc6e8,"02/26/2004, 16:15:48",file_ 17,1,0,0,0,0,0,0,0,0,7
0864fdf0f2478ad5d6881f65b67b8e29fdc29424,"04/26/2004, 02:54:06",file_ 17,0,0,0,0,0,0,0,0,0,10
9563ccece0e6b4696cf69575a5cb8105c8781abd,"12/21/2007, 19:30:08",file_ 17,1,0,0,0,0,0,0,0,0,74
35a2e26b4dcae338f48144ff54ed5e260a598beb,"02/25/2008, 22:00:27",file_ 17,2,0,0,0,0,0,0,0,0,81
c5d75f1195585e26b386bcd0c9fba0eaf5455439,"03/20/2008, 19:08:40",file_ 17,3,0,0,0,1,0,0,0,0,84
74a7fc7923dff0164647bb87560aae233a552aec,"03/30/2008, 17:56:27",file_ 17,4,0,0,0,1,0,0,0,0,87
16126b67e4b4faf902d7d3df519de4830dd66006,"06/20/2008, 15:17:09",file_ 17,4,0,0,0,2,0,0,0,0,88
683acd8245d47fd667b8f5cb8a844769c8fd5a36,"06/22/2008, 20:23:23",file_ 17,8,0,0,0,4,0,0,0,0,89
d6ee6062a64e982c27d8b35a2058c16810d54fae,"03/06/2009, 00:50:19",file_ 17,5,1,0,0,2,0,0,0,0,107
e7941d795eeac8953a5cde098130c698a2292010,"11/18/2009, 08:22:49",file_ 17,4,1,0,0,2,0,0,0,0,120
45cf3431f23e1ae89c8a8749bd758a7ef07b9e3c,"01/08/2010, 19:26:00",file_ 17,6,1,0,0,4,0,0,0,0,126
191e0df9d2bdd56ea376096640dee1ca7a7b570b,"02/23/2010, 09:06:50",file_ 17,6,1,0,0,3,0,0,0,0,142
cc6e217d1d1e9946dd219e780e258c243aa8af0a,"02/23/2010, 20:38:41",file_ 17,6,1,0,0,4,0,0,0,0,146
e50b8fa34817396677b399d267fee1b1db9326fa,"02/24/2010, 21:30:13",file_ 17,7,1,0,0,5,0,0,0,0,151
b57bd51402f72a397e2f58708576e892d91e299c,"08/26/2010, 18:34:18",file_ 17,6,1,0,0,4,0,0,0,0,165
14257623190bcbac9f61f65d94403de387bfb454,"08/08/2012, 06:24:59",file_ 17,6,1,0,0,3,0,0,0,0,206
1508b46bb4ee31743b44253c42c0b11f6569ed21,"09/11/2012, 01:35:43",file_ 17,5,1,0,0,2,0,0,0,0,213
f39e2c28ce1d8882e688282dd59da04f0e69ab3b,"07/29/2013, 18:14:05",file_ 17,5,1,0,0,3,0,0,0,0,226
