Commit id,date,file,CyclomaticComplexity,ExcessiveClassLength,ExcessiveMethodLength,ExcessiveParameterList,NPathComplexity,CouplingBetweenObjects,EmptyCatchBlock,DepthOfInheritance,GotoStatement,Effective commit
24e382848c6e81ad5677e38dcfce5a2c8923aae7,"04/18/2012, 20:36:38",file_ 33,0,0,0,0,0,0,0,0,0,44
24e382848c6e81ad5677e38dcfce5a2c8923aae7,"04/18/2012, 20:36:38",file_ 34,0,0,0,0,0,0,0,0,0,44
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 19,3,2,4,0,2,0,0,0,0,98
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 5,0,0,0,0,0,1,0,0,0,223
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 3,1,0,0,0,0,0,0,0,0,269
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 2,1,0,0,0,1,0,0,0,0,304
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 4,0,0,0,0,0,1,0,0,0,268
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 1,0,1,0,0,0,0,0,0,0,335
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 25,6,0,0,0,4,1,0,0,0,45
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 26,0,0,0,0,0,1,0,0,0,45
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 27,0,0,0,0,0,0,1,0,0,45
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 28,2,0,0,0,2,0,0,0,0,45
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 29,1,0,0,0,0,0,0,0,0,45
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 30,1,0,0,0,0,0,0,0,0,45
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 31,2,1,0,0,2,0,1,0,0,45
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 32,1,0,0,0,1,0,0,0,0,45
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 33,2,1,0,0,2,0,0,0,0,45
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 34,1,0,0,0,1,0,0,0,0,45
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 6,0,0,0,0,0,0,0,0,0,142
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 7,0,0,0,0,0,0,0,0,0,142
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 8,0,0,0,0,0,0,0,0,0,142
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 9,0,0,0,0,0,0,0,0,0,142
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 10,0,0,0,0,0,0,0,0,0,142
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 11,0,0,0,0,0,0,0,0,0,142
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 12,0,0,0,0,0,0,0,0,0,142
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 13,0,0,0,0,0,0,0,0,0,142
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 14,0,0,0,0,0,0,0,0,0,128
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 15,0,0,0,0,0,0,0,0,0,128
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 16,0,0,0,0,0,0,0,0,0,128
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 17,0,0,0,0,0,0,0,0,0,128
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 18,0,0,0,0,0,0,0,0,0,128
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 20,0,0,0,0,0,0,0,0,0,54
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 21,0,0,0,0,0,0,0,0,0,54
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 22,0,0,0,0,0,0,0,0,0,54
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 23,0,0,0,0,0,0,0,0,0,54
3f2bdb769572298484522044a472277b8123d948,"04/18/2012, 20:43:25",file_ 24,0,0,0,0,0,0,0,0,0,54
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 19,3,2,4,0,2,0,0,0,0,99
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 5,0,0,0,0,0,1,0,0,0,224
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 3,1,0,0,0,0,0,0,0,0,270
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 2,1,0,0,0,1,0,0,0,0,305
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 4,0,0,0,0,0,1,0,0,0,269
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 1,0,1,0,0,0,0,0,0,0,336
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 25,6,0,0,0,4,1,0,0,0,46
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 26,0,0,0,0,0,1,0,0,0,46
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 27,0,0,0,0,0,0,1,0,0,46
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 28,2,0,0,0,2,0,0,0,0,46
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 29,1,0,0,0,0,0,0,0,0,46
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 30,1,0,0,0,0,0,0,0,0,46
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 31,2,1,0,0,2,0,1,0,0,46
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 32,1,0,0,0,1,0,0,0,0,46
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 33,2,1,0,0,2,0,0,0,0,46
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 34,1,0,0,0,1,0,0,0,0,46
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 6,0,0,0,0,0,0,0,0,0,143
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 7,0,0,0,0,0,0,0,0,0,143
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 8,0,0,0,0,0,0,0,0,0,143
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 9,0,0,0,0,0,0,0,0,0,143
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 10,0,0,0,0,0,0,0,0,0,143
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 11,0,0,0,0,0,0,0,0,0,143
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 12,0,0,0,0,0,0,0,0,0,143
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 13,0,0,0,0,0,0,0,0,0,143
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 14,0,0,0,0,0,0,0,0,0,129
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 15,0,0,0,0,0,0,0,0,0,129
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 16,0,0,0,0,0,0,0,0,0,129
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 17,0,0,0,0,0,0,0,0,0,129
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 18,0,0,0,0,0,0,0,0,0,129
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 20,0,0,0,0,0,0,0,0,0,55
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 21,0,0,0,0,0,0,0,0,0,55
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 22,0,0,0,0,0,0,0,0,0,55
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 23,0,0,0,0,0,0,0,0,0,55
bee2a273bc393aa13e90e0e2b28f8bed67ae0dd2,"04/18/2012, 20:47:29",file_ 24,0,0,0,0,0,0,0,0,0,55
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 19,3,2,4,0,2,0,0,0,0,100
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 5,0,0,0,0,0,1,0,0,0,225
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 3,1,0,0,0,0,0,0,0,0,271
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 2,1,0,0,0,1,0,0,0,0,306
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 4,0,0,0,0,0,1,0,0,0,270
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 1,0,1,0,0,0,0,0,0,0,337
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 25,6,0,0,0,4,1,0,0,0,47
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 26,0,0,0,0,0,1,0,0,0,47
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 27,0,0,0,0,0,0,1,0,0,47
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 28,2,0,0,0,2,0,0,0,0,47
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 29,1,0,0,0,0,0,0,0,0,47
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 30,1,0,0,0,0,0,0,0,0,47
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 31,2,1,0,0,2,0,1,0,0,47
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 32,1,0,0,0,1,0,0,0,0,47
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 33,2,1,0,0,2,0,0,0,0,47
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 34,1,0,0,0,1,0,0,0,0,47
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 6,0,0,0,0,0,0,0,0,0,144
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 7,0,0,0,0,0,0,0,0,0,144
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 8,0,0,0,0,0,0,0,0,0,144
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 9,0,0,0,0,0,0,0,0,0,144
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 10,0,0,0,0,0,0,0,0,0,144
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 11,0,0,0,0,0,0,0,0,0,144
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 12,0,0,0,0,0,0,0,0,0,144
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 13,0,0,0,0,0,0,0,0,0,144
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 14,0,0,0,0,0,0,0,0,0,130
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 15,0,0,0,0,0,0,0,0,0,130
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 16,0,0,0,0,0,0,0,0,0,130
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 17,0,0,0,0,0,0,0,0,0,130
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 18,0,0,0,0,0,0,0,0,0,130
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 20,0,0,0,0,0,0,0,0,0,56
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 21,0,0,0,0,0,0,0,0,0,56
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 22,0,0,0,0,0,0,0,0,0,56
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 23,0,0,0,0,0,0,0,0,0,56
a19b8b9675d33532194879247ad02bb8386e0b2d,"04/18/2012, 20:53:26",file_ 24,0,0,0,0,0,0,0,0,0,56
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 19,3,2,4,0,2,0,0,0,0,101
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 5,0,0,0,0,0,1,0,0,0,226
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 3,1,0,0,0,0,0,0,0,0,272
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 2,1,0,0,0,1,0,0,0,0,307
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 4,0,0,0,0,0,1,0,0,0,271
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 1,0,1,0,0,0,0,0,0,0,338
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 25,6,0,0,0,4,1,0,0,0,48
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 26,0,0,0,0,0,1,0,0,0,48
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 27,0,0,0,0,0,0,1,0,0,48
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 28,2,0,0,0,2,0,0,0,0,48
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 29,1,0,0,0,0,0,0,0,0,48
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 30,1,0,0,0,0,0,0,0,0,48
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 31,2,1,0,0,2,0,1,0,0,48
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 32,1,0,0,0,1,0,0,0,0,48
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 33,2,1,0,0,2,0,0,0,0,48
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 34,1,0,0,0,1,0,0,0,0,48
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 6,0,0,0,0,0,0,0,0,0,145
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 7,0,0,0,0,0,0,0,0,0,145
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 8,0,0,0,0,0,0,0,0,0,145
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 9,0,0,0,0,0,0,0,0,0,145
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 10,0,0,0,0,0,0,0,0,0,145
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 11,0,0,0,0,0,0,0,0,0,145
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 12,0,0,0,0,0,0,0,0,0,145
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 13,0,0,0,0,0,0,0,0,0,145
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 14,0,0,0,0,0,0,0,0,0,131
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 15,0,0,0,0,0,0,0,0,0,131
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 16,0,0,0,0,0,0,0,0,0,131
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 17,0,0,0,0,0,0,0,0,0,131
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 18,0,0,0,0,0,0,0,0,0,131
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 20,0,0,0,0,0,0,0,0,0,57
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 21,0,0,0,0,0,0,0,0,0,57
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 22,0,0,0,0,0,0,0,0,0,57
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 23,0,0,0,0,0,0,0,0,0,57
5db37437025b2f7e8ae895045f6a6c1d078a001e,"04/19/2012, 10:36:28",file_ 24,0,0,0,0,0,0,0,0,0,57
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 19,3,2,4,0,2,0,0,0,0,102
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 5,0,0,0,0,0,1,0,0,0,227
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 3,1,0,0,0,0,0,0,0,0,273
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 2,1,0,0,0,1,0,0,0,0,308
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 4,0,0,0,0,0,1,0,0,0,272
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 1,0,1,0,0,0,0,0,0,0,339
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 25,6,0,0,0,4,1,0,0,0,49
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 26,0,0,0,0,0,1,0,0,0,49
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 27,0,0,0,0,0,0,1,0,0,49
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 28,2,0,0,0,2,0,0,0,0,49
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 29,1,0,0,0,0,0,0,0,0,49
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 30,1,0,0,0,0,0,0,0,0,49
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 31,2,1,0,0,2,0,1,0,0,49
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 32,1,0,0,0,1,0,0,0,0,49
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 33,2,1,0,0,2,0,0,0,0,49
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 34,1,0,0,0,1,0,0,0,0,49
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 6,0,0,0,0,0,0,0,0,0,146
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 7,0,0,0,0,0,0,0,0,0,146
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 8,0,0,0,0,0,0,0,0,0,146
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 9,0,0,0,0,0,0,0,0,0,146
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 10,0,0,0,0,0,0,0,0,0,146
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 11,0,0,0,0,0,0,0,0,0,146
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 12,0,0,0,0,0,0,0,0,0,146
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 13,0,0,0,0,0,0,0,0,0,146
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 14,0,0,0,0,0,0,0,0,0,132
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 15,0,0,0,0,0,0,0,0,0,132
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 16,0,0,0,0,0,0,0,0,0,132
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 17,0,0,0,0,0,0,0,0,0,132
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 18,0,0,0,0,0,0,0,0,0,132
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 20,0,0,0,0,0,0,0,0,0,58
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 21,0,0,0,0,0,0,0,0,0,58
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 22,0,0,0,0,0,0,0,0,0,58
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 23,0,0,0,0,0,0,0,0,0,58
3f5a92ea5c9c2aaccbb87e834bdd94b8689ded39,"04/19/2012, 10:47:50",file_ 24,0,0,0,0,0,0,0,0,0,58
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 19,3,2,4,0,2,0,0,0,0,103
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 5,0,0,0,0,0,1,0,0,0,228
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 3,1,0,0,0,0,0,0,0,0,274
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 2,1,0,0,0,1,0,0,0,0,309
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 4,0,0,0,0,0,1,0,0,0,273
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 1,0,1,0,0,0,0,0,0,0,340
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 25,6,0,0,0,4,1,0,0,0,50
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 26,0,0,0,0,0,1,0,0,0,50
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 27,0,0,0,0,0,0,1,0,0,50
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 28,2,0,0,0,2,0,0,0,0,50
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 29,1,0,0,0,0,0,0,0,0,50
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 30,1,0,0,0,0,0,0,0,0,50
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 31,2,1,0,0,2,0,1,0,0,50
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 32,1,0,0,0,1,0,0,0,0,50
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 33,2,1,0,0,2,0,0,0,0,50
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 34,1,0,0,0,1,0,0,0,0,50
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 6,0,0,0,0,0,0,0,0,0,147
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 7,0,0,0,0,0,0,0,0,0,147
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 8,0,0,0,0,0,0,0,0,0,147
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 9,0,0,0,0,0,0,0,0,0,147
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 10,0,0,0,0,0,0,0,0,0,147
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 11,0,0,0,0,0,0,0,0,0,147
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 12,0,0,0,0,0,0,0,0,0,147
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 13,0,0,0,0,0,0,0,0,0,147
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 14,0,0,0,0,0,0,0,0,0,133
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 15,0,0,0,0,0,0,0,0,0,133
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 16,0,0,0,0,0,0,0,0,0,133
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 17,0,0,0,0,0,0,0,0,0,133
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 18,0,0,0,0,0,0,0,0,0,133
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 20,0,0,0,0,0,0,0,0,0,59
ed2df89c3ed865654ed248f3c837e43427bbb3c2,"04/19/2012, 08:11:29",file_ 21,0,0,0,0,0,0,0,0,0,59
