Commit id,Date,filename,CyclomaticComplexity,ExcessiveClassLength,ExcessiveMethodLength,ExcessiveParameterList,NPathComplexity,CouplingBetweenObjects,EmptyCatchBlock,DepthOfInheritance,GotoStatement,author
43a3635722ae51b9ff5e9e10f2d5b22376c178a2,"04/03/2012, 11:20:20",file_ 1,0,1,0,0,0,0,0,0,0
43a3635722ae51b9ff5e9e10f2d5b22376c178a2,"04/03/2012, 11:20:20",file_ 9,6,0,0,0,4,1,0,0,0
43a3635722ae51b9ff5e9e10f2d5b22376c178a2,"04/03/2012, 11:20:20",file_ 10,0,0,0,0,0,1,0,0,0
43a3635722ae51b9ff5e9e10f2d5b22376c178a2,"04/03/2012, 11:20:20",file_ 11,0,0,0,0,0,0,1,0,0
43a3635722ae51b9ff5e9e10f2d5b22376c178a2,"04/03/2012, 11:20:20",file_ 12,2,0,0,0,2,0,0,0,0
43a3635722ae51b9ff5e9e10f2d5b22376c178a2,"04/03/2012, 11:20:20",file_ 13,1,0,0,0,0,0,0,0,0
43a3635722ae51b9ff5e9e10f2d5b22376c178a2,"04/03/2012, 11:20:20",file_ 6,0,0,0,0,0,0,0,0,0
43a3635722ae51b9ff5e9e10f2d5b22376c178a2,"04/03/2012, 11:20:20",file_ 7,0,0,0,0,0,0,0,0,0
43a3635722ae51b9ff5e9e10f2d5b22376c178a2,"04/03/2012, 11:20:20",file_ 8,0,0,0,0,0,0,0,0,0
43a3635722ae51b9ff5e9e10f2d5b22376c178a2,"04/03/2012, 11:20:20",file_ 14,0,0,0,0,0,0,0,0,0
43a3635722ae51b9ff5e9e10f2d5b22376c178a2,"04/03/2012, 11:20:20",file_ 15,0,0,0,0,0,0,0,0,0
43a3635722ae51b9ff5e9e10f2d5b22376c178a2,"04/03/2012, 11:20:20",file_ 16,0,0,0,0,0,0,0,0,0
43a3635722ae51b9ff5e9e10f2d5b22376c178a2,"04/03/2012, 11:20:20",file_ 17,0,0,0,0,0,0,0,0,0
43a3635722ae51b9ff5e9e10f2d5b22376c178a2,"04/03/2012, 11:20:20",file_ 18,0,0,0,0,0,0,0,0,0
27b0b321ac41ae85a5538bfe2c422a4fcdbf1f3a,"04/03/2012, 19:59:54",file_ 19,3,2,4,0,2,0,0,0,0
27b0b321ac41ae85a5538bfe2c422a4fcdbf1f3a,"04/03/2012, 19:59:54",file_ 5,0,0,0,0,0,1,0,0,0
27b0b321ac41ae85a5538bfe2c422a4fcdbf1f3a,"04/03/2012, 19:59:54",file_ 3,1,0,0,0,0,0,0,0,0
27b0b321ac41ae85a5538bfe2c422a4fcdbf1f3a,"04/03/2012, 19:59:54",file_ 2,1,0,0,0,1,0,0,0,0
27b0b321ac41ae85a5538bfe2c422a4fcdbf1f3a,"04/03/2012, 19:59:54",file_ 4,0,0,0,0,0,1,0,0,0
27b0b321ac41ae85a5538bfe2c422a4fcdbf1f3a,"04/03/2012, 19:59:54",file_ 1,0,1,0,0,0,0,0,0,0
27b0b321ac41ae85a5538bfe2c422a4fcdbf1f3a,"04/03/2012, 19:59:54",file_ 9,6,0,0,0,4,1,0,0,0
27b0b321ac41ae85a5538bfe2c422a4fcdbf1f3a,"04/03/2012, 19:59:54",file_ 10,0,0,0,0,0,1,0,0,0
27b0b321ac41ae85a5538bfe2c422a4fcdbf1f3a,"04/03/2012, 19:59:54",file_ 11,0,0,0,0,0,0,1,0,0
27b0b321ac41ae85a5538bfe2c422a4fcdbf1f3a,"04/03/2012, 19:59:54",file_ 12,2,0,0,0,2,0,0,0,0
27b0b321ac41ae85a5538bfe2c422a4fcdbf1f3a,"04/03/2012, 19:59:54",file_ 13,1,0,0,0,0,0,0,0,0
27b0b321ac41ae85a5538bfe2c422a4fcdbf1f3a,"04/03/2012, 19:59:54",file_ 6,0,0,0,0,0,0,0,0,0
27b0b321ac41ae85a5538bfe2c422a4fcdbf1f3a,"04/03/2012, 19:59:54",file_ 7,0,0,0,0,0,0,0,0,0
27b0b321ac41ae85a5538bfe2c422a4fcdbf1f3a,"04/03/2012, 19:59:54",file_ 8,0,0,0,0,0,0,0,0,0
27b0b321ac41ae85a5538bfe2c422a4fcdbf1f3a,"04/03/2012, 19:59:54",file_ 14,0,0,0,0,0,0,0,0,0
27b0b321ac41ae85a5538bfe2c422a4fcdbf1f3a,"04/03/2012, 19:59:54",file_ 15,0,0,0,0,0,0,0,0,0
27b0b321ac41ae85a5538bfe2c422a4fcdbf1f3a,"04/03/2012, 19:59:54",file_ 16,0,0,0,0,0,0,0,0,0
27b0b321ac41ae85a5538bfe2c422a4fcdbf1f3a,"04/03/2012, 19:59:54",file_ 17,0,0,0,0,0,0,0,0,0
27b0b321ac41ae85a5538bfe2c422a4fcdbf1f3a,"04/03/2012, 19:59:54",file_ 18,0,0,0,0,0,0,0,0,0
1ca7d799afda3033cdf2587f9be56cf2832e2d0a,"04/03/2012, 16:53:15",file_ 5,0,0,0,0,0,1,0,0,0
1ca7d799afda3033cdf2587f9be56cf2832e2d0a,"04/03/2012, 16:53:15",file_ 3,1,0,0,0,0,0,0,0,0
1ca7d799afda3033cdf2587f9be56cf2832e2d0a,"04/03/2012, 16:53:15",file_ 2,1,0,0,0,1,0,0,0,0
1ca7d799afda3033cdf2587f9be56cf2832e2d0a,"04/03/2012, 16:53:15",file_ 4,0,0,0,0,0,1,0,0,0
1ca7d799afda3033cdf2587f9be56cf2832e2d0a,"04/03/2012, 16:53:15",file_ 1,0,1,0,0,0,0,0,0,0
1ca7d799afda3033cdf2587f9be56cf2832e2d0a,"04/03/2012, 16:53:15",file_ 9,6,0,0,0,4,1,0,0,0
1ca7d799afda3033cdf2587f9be56cf2832e2d0a,"04/03/2012, 16:53:15",file_ 10,0,0,0,0,0,1,0,0,0
1ca7d799afda3033cdf2587f9be56cf2832e2d0a,"04/03/2012, 16:53:15",file_ 11,0,0,0,0,0,0,1,0,0
1ca7d799afda3033cdf2587f9be56cf2832e2d0a,"04/03/2012, 16:53:15",file_ 12,2,0,0,0,2,0,0,0,0
1ca7d799afda3033cdf2587f9be56cf2832e2d0a,"04/03/2012, 16:53:15",file_ 13,1,0,0,0,0,0,0,0,0
1ca7d799afda3033cdf2587f9be56cf2832e2d0a,"04/03/2012, 16:53:15",file_ 6,0,0,0,0,0,0,0,0,0
1ca7d799afda3033cdf2587f9be56cf2832e2d0a,"04/03/2012, 16:53:15",file_ 7,0,0,0,0,0,0,0,0,0
1ca7d799afda3033cdf2587f9be56cf2832e2d0a,"04/03/2012, 16:53:15",file_ 8,0,0,0,0,0,0,0,0,0
1ca7d799afda3033cdf2587f9be56cf2832e2d0a,"04/03/2012, 16:53:15",file_ 14,0,0,0,0,0,0,0,0,0
1ca7d799afda3033cdf2587f9be56cf2832e2d0a,"04/03/2012, 16:53:15",file_ 15,0,0,0,0,0,0,0,0,0
1ca7d799afda3033cdf2587f9be56cf2832e2d0a,"04/03/2012, 16:53:15",file_ 16,0,0,0,0,0,0,0,0,0
1ca7d799afda3033cdf2587f9be56cf2832e2d0a,"04/03/2012, 16:53:15",file_ 17,0,0,0,0,0,0,0,0,0
1ca7d799afda3033cdf2587f9be56cf2832e2d0a,"04/03/2012, 16:53:15",file_ 18,0,0,0,0,0,0,0,0,0
1ca7d799afda3033cdf2587f9be56cf2832e2d0a,"04/03/2012, 16:53:15",file_ 19,0,0,0,0,0,0,0,0,0
e0e0b51b9b437b218d3d0629a60558c55f84a530,"04/03/2012, 16:57:55",file_ 19,3,2,4,0,2,0,0,0,0
e0e0b51b9b437b218d3d0629a60558c55f84a530,"04/03/2012, 16:57:55",file_ 5,0,0,0,0,0,1,0,0,0
e0e0b51b9b437b218d3d0629a60558c55f84a530,"04/03/2012, 16:57:55",file_ 3,1,0,0,0,0,0,0,0,0
e0e0b51b9b437b218d3d0629a60558c55f84a530,"04/03/2012, 16:57:55",file_ 2,1,0,0,0,1,0,0,0,0
e0e0b51b9b437b218d3d0629a60558c55f84a530,"04/03/2012, 16:57:55",file_ 4,0,0,0,0,0,1,0,0,0
e0e0b51b9b437b218d3d0629a60558c55f84a530,"04/03/2012, 16:57:55",file_ 1,0,1,0,0,0,0,0,0,0
e0e0b51b9b437b218d3d0629a60558c55f84a530,"04/03/2012, 16:57:55",file_ 9,6,0,0,0,4,1,0,0,0
e0e0b51b9b437b218d3d0629a60558c55f84a530,"04/03/2012, 16:57:55",file_ 10,0,0,0,0,0,1,0,0,0
e0e0b51b9b437b218d3d0629a60558c55f84a530,"04/03/2012, 16:57:55",file_ 11,0,0,0,0,0,0,1,0,0
e0e0b51b9b437b218d3d0629a60558c55f84a530,"04/03/2012, 16:57:55",file_ 12,2,0,0,0,2,0,0,0,0
e0e0b51b9b437b218d3d0629a60558c55f84a530,"04/03/2012, 16:57:55",file_ 13,1,0,0,0,0,0,0,0,0
e0e0b51b9b437b218d3d0629a60558c55f84a530,"04/03/2012, 16:57:55",file_ 6,0,0,0,0,0,0,0,0,0
e0e0b51b9b437b218d3d0629a60558c55f84a530,"04/03/2012, 16:57:55",file_ 7,0,0,0,0,0,0,0,0,0
e0e0b51b9b437b218d3d0629a60558c55f84a530,"04/03/2012, 16:57:55",file_ 8,0,0,0,0,0,0,0,0,0
e0e0b51b9b437b218d3d0629a60558c55f84a530,"04/03/2012, 16:57:55",file_ 14,0,0,0,0,0,0,0,0,0
e0e0b51b9b437b218d3d0629a60558c55f84a530,"04/03/2012, 16:57:55",file_ 15,0,0,0,0,0,0,0,0,0
e0e0b51b9b437b218d3d0629a60558c55f84a530,"04/03/2012, 16:57:55",file_ 16,0,0,0,0,0,0,0,0,0
e0e0b51b9b437b218d3d0629a60558c55f84a530,"04/03/2012, 16:57:55",file_ 17,0,0,0,0,0,0,0,0,0
e0e0b51b9b437b218d3d0629a60558c55f84a530,"04/03/2012, 16:57:55",file_ 18,0,0,0,0,0,0,0,0,0
b58c6370ee273c015c955352b19553e05e930539,"04/03/2012, 17:07:37",file_ 19,3,2,4,0,2,0,0,0,0
b58c6370ee273c015c955352b19553e05e930539,"04/03/2012, 17:07:37",file_ 5,0,0,0,0,0,1,0,0,0
b58c6370ee273c015c955352b19553e05e930539,"04/03/2012, 17:07:37",file_ 3,1,0,0,0,0,0,0,0,0
b58c6370ee273c015c955352b19553e05e930539,"04/03/2012, 17:07:37",file_ 2,1,0,0,0,1,0,0,0,0
b58c6370ee273c015c955352b19553e05e930539,"04/03/2012, 17:07:37",file_ 4,0,0,0,0,0,1,0,0,0
b58c6370ee273c015c955352b19553e05e930539,"04/03/2012, 17:07:37",file_ 1,0,1,0,0,0,0,0,0,0
b58c6370ee273c015c955352b19553e05e930539,"04/03/2012, 17:07:37",file_ 9,6,0,0,0,4,1,0,0,0
b58c6370ee273c015c955352b19553e05e930539,"04/03/2012, 17:07:37",file_ 10,0,0,0,0,0,1,0,0,0
b58c6370ee273c015c955352b19553e05e930539,"04/03/2012, 17:07:37",file_ 11,0,0,0,0,0,0,1,0,0
b58c6370ee273c015c955352b19553e05e930539,"04/03/2012, 17:07:37",file_ 12,2,0,0,0,2,0,0,0,0
b58c6370ee273c015c955352b19553e05e930539,"04/03/2012, 17:07:37",file_ 13,1,0,0,0,0,0,0,0,0
b58c6370ee273c015c955352b19553e05e930539,"04/03/2012, 17:07:37",file_ 6,0,0,0,0,0,0,0,0,0
b58c6370ee273c015c955352b19553e05e930539,"04/03/2012, 17:07:37",file_ 7,0,0,0,0,0,0,0,0,0
b58c6370ee273c015c955352b19553e05e930539,"04/03/2012, 17:07:37",file_ 8,0,0,0,0,0,0,0,0,0
b58c6370ee273c015c955352b19553e05e930539,"04/03/2012, 17:07:37",file_ 14,0,0,0,0,0,0,0,0,0
b58c6370ee273c015c955352b19553e05e930539,"04/03/2012, 17:07:37",file_ 15,0,0,0,0,0,0,0,0,0
b58c6370ee273c015c955352b19553e05e930539,"04/03/2012, 17:07:37",file_ 16,0,0,0,0,0,0,0,0,0
b58c6370ee273c015c955352b19553e05e930539,"04/03/2012, 17:07:37",file_ 17,0,0,0,0,0,0,0,0,0
b58c6370ee273c015c955352b19553e05e930539,"04/03/2012, 17:07:37",file_ 18,0,0,0,0,0,0,0,0,0
02db9866274456d371f5b6a436e7662598898ac0,"04/03/2012, 17:07:56",file_ 19,3,2,4,0,2,0,0,0,0
02db9866274456d371f5b6a436e7662598898ac0,"04/03/2012, 17:07:56",file_ 5,0,0,0,0,0,1,0,0,0
02db9866274456d371f5b6a436e7662598898ac0,"04/03/2012, 17:07:56",file_ 3,1,0,0,0,0,0,0,0,0
02db9866274456d371f5b6a436e7662598898ac0,"04/03/2012, 17:07:56",file_ 2,1,0,0,0,1,0,0,0,0
02db9866274456d371f5b6a436e7662598898ac0,"04/03/2012, 17:07:56",file_ 4,0,0,0,0,0,1,0,0,0
02db9866274456d371f5b6a436e7662598898ac0,"04/03/2012, 17:07:56",file_ 1,0,1,0,0,0,0,0,0,0
02db9866274456d371f5b6a436e7662598898ac0,"04/03/2012, 17:07:56",file_ 9,6,0,0,0,4,1,0,0,0
02db9866274456d371f5b6a436e7662598898ac0,"04/03/2012, 17:07:56",file_ 10,0,0,0,0,0,1,0,0,0
02db9866274456d371f5b6a436e7662598898ac0,"04/03/2012, 17:07:56",file_ 11,0,0,0,0,0,0,1,0,0
02db9866274456d371f5b6a436e7662598898ac0,"04/03/2012, 17:07:56",file_ 12,2,0,0,0,2,0,0,0,0
02db9866274456d371f5b6a436e7662598898ac0,"04/03/2012, 17:07:56",file_ 13,1,0,0,0,0,0,0,0,0
02db9866274456d371f5b6a436e7662598898ac0,"04/03/2012, 17:07:56",file_ 6,0,0,0,0,0,0,0,0,0
02db9866274456d371f5b6a436e7662598898ac0,"04/03/2012, 17:07:56",file_ 7,0,0,0,0,0,0,0,0,0
02db9866274456d371f5b6a436e7662598898ac0,"04/03/2012, 17:07:56",file_ 8,0,0,0,0,0,0,0,0,0
02db9866274456d371f5b6a436e7662598898ac0,"04/03/2012, 17:07:56",file_ 14,0,0,0,0,0,0,0,0,0
02db9866274456d371f5b6a436e7662598898ac0,"04/03/2012, 17:07:56",file_ 15,0,0,0,0,0,0,0,0,0
02db9866274456d371f5b6a436e7662598898ac0,"04/03/2012, 17:07:56",file_ 16,0,0,0,0,0,0,0,0,0
02db9866274456d371f5b6a436e7662598898ac0,"04/03/2012, 17:07:56",file_ 17,0,0,0,0,0,0,0,0,0
02db9866274456d371f5b6a436e7662598898ac0,"04/03/2012, 17:07:56",file_ 18,0,0,0,0,0,0,0,0,0
507bba60caf3a5fe1ec31604943bfa38b12e79d9,"04/03/2012, 20:22:01",file_ 19,3,2,4,0,2,0,0,0,0
507bba60caf3a5fe1ec31604943bfa38b12e79d9,"04/03/2012, 20:22:01",file_ 5,0,0,0,0,0,1,0,0,0
507bba60caf3a5fe1ec31604943bfa38b12e79d9,"04/03/2012, 20:22:01",file_ 3,1,0,0,0,0,0,0,0,0
507bba60caf3a5fe1ec31604943bfa38b12e79d9,"04/03/2012, 20:22:01",file_ 2,1,0,0,0,1,0,0,0,0
507bba60caf3a5fe1ec31604943bfa38b12e79d9,"04/03/2012, 20:22:01",file_ 4,0,0,0,0,0,1,0,0,0
507bba60caf3a5fe1ec31604943bfa38b12e79d9,"04/03/2012, 20:22:01",file_ 1,0,1,0,0,0,0,0,0,0
507bba60caf3a5fe1ec31604943bfa38b12e79d9,"04/03/2012, 20:22:01",file_ 9,6,0,0,0,4,1,0,0,0
507bba60caf3a5fe1ec31604943bfa38b12e79d9,"04/03/2012, 20:22:01",file_ 10,0,0,0,0,0,1,0,0,0
507bba60caf3a5fe1ec31604943bfa38b12e79d9,"04/03/2012, 20:22:01",file_ 11,0,0,0,0,0,0,1,0,0
507bba60caf3a5fe1ec31604943bfa38b12e79d9,"04/03/2012, 20:22:01",file_ 12,2,0,0,0,2,0,0,0,0
507bba60caf3a5fe1ec31604943bfa38b12e79d9,"04/03/2012, 20:22:01",file_ 13,1,0,0,0,0,0,0,0,0
507bba60caf3a5fe1ec31604943bfa38b12e79d9,"04/03/2012, 20:22:01",file_ 6,0,0,0,0,0,0,0,0,0
507bba60caf3a5fe1ec31604943bfa38b12e79d9,"04/03/2012, 20:22:01",file_ 7,0,0,0,0,0,0,0,0,0
507bba60caf3a5fe1ec31604943bfa38b12e79d9,"04/03/2012, 20:22:01",file_ 8,0,0,0,0,0,0,0,0,0
507bba60caf3a5fe1ec31604943bfa38b12e79d9,"04/03/2012, 20:22:01",file_ 14,0,0,0,0,0,0,0,0,0
507bba60caf3a5fe1ec31604943bfa38b12e79d9,"04/03/2012, 20:22:01",file_ 15,0,0,0,0,0,0,0,0,0
507bba60caf3a5fe1ec31604943bfa38b12e79d9,"04/03/2012, 20:22:01",file_ 16,0,0,0,0,0,0,0,0,0
507bba60caf3a5fe1ec31604943bfa38b12e79d9,"04/03/2012, 20:22:01",file_ 17,0,0,0,0,0,0,0,0,0
507bba60caf3a5fe1ec31604943bfa38b12e79d9,"04/03/2012, 20:22:01",file_ 18,0,0,0,0,0,0,0,0,0
17bd505ff6d331530232a5da8e3c0a28220f1e64,"04/04/2012, 08:36:43",file_ 19,3,2,4,0,2,0,0,0,0
17bd505ff6d331530232a5da8e3c0a28220f1e64,"04/04/2012, 08:36:43",file_ 5,0,0,0,0,0,1,0,0,0
17bd505ff6d331530232a5da8e3c0a28220f1e64,"04/04/2012, 08:36:43",file_ 3,1,0,0,0,0,0,0,0,0
17bd505ff6d331530232a5da8e3c0a28220f1e64,"04/04/2012, 08:36:43",file_ 2,1,0,0,0,1,0,0,0,0
17bd505ff6d331530232a5da8e3c0a28220f1e64,"04/04/2012, 08:36:43",file_ 4,0,0,0,0,0,1,0,0,0
17bd505ff6d331530232a5da8e3c0a28220f1e64,"04/04/2012, 08:36:43",file_ 1,0,1,0,0,0,0,0,0,0
17bd505ff6d331530232a5da8e3c0a28220f1e64,"04/04/2012, 08:36:43",file_ 9,6,0,0,0,4,1,0,0,0
17bd505ff6d331530232a5da8e3c0a28220f1e64,"04/04/2012, 08:36:43",file_ 10,0,0,0,0,0,1,0,0,0
17bd505ff6d331530232a5da8e3c0a28220f1e64,"04/04/2012, 08:36:43",file_ 11,0,0,0,0,0,0,1,0,0
17bd505ff6d331530232a5da8e3c0a28220f1e64,"04/04/2012, 08:36:43",file_ 12,2,0,0,0,2,0,0,0,0
17bd505ff6d331530232a5da8e3c0a28220f1e64,"04/04/2012, 08:36:43",file_ 13,1,0,0,0,0,0,0,0,0
17bd505ff6d331530232a5da8e3c0a28220f1e64,"04/04/2012, 08:36:43",file_ 6,0,0,0,0,0,0,0,0,0
17bd505ff6d331530232a5da8e3c0a28220f1e64,"04/04/2012, 08:36:43",file_ 7,0,0,0,0,0,0,0,0,0
17bd505ff6d331530232a5da8e3c0a28220f1e64,"04/04/2012, 08:36:43",file_ 8,0,0,0,0,0,0,0,0,0
17bd505ff6d331530232a5da8e3c0a28220f1e64,"04/04/2012, 08:36:43",file_ 14,0,0,0,0,0,0,0,0,0
17bd505ff6d331530232a5da8e3c0a28220f1e64,"04/04/2012, 08:36:43",file_ 15,0,0,0,0,0,0,0,0,0
17bd505ff6d331530232a5da8e3c0a28220f1e64,"04/04/2012, 08:36:43",file_ 16,0,0,0,0,0,0,0,0,0
17bd505ff6d331530232a5da8e3c0a28220f1e64,"04/04/2012, 08:36:43",file_ 17,0,0,0,0,0,0,0,0,0
17bd505ff6d331530232a5da8e3c0a28220f1e64,"04/04/2012, 08:36:43",file_ 18,0,0,0,0,0,0,0,0,0
8f24d832333001247aa5692fcb8a58376b145f44,"04/04/2012, 08:59:44",file_ 19,3,2,4,0,2,0,0,0,0
8f24d832333001247aa5692fcb8a58376b145f44,"04/04/2012, 08:59:44",file_ 5,0,0,0,0,0,1,0,0,0
8f24d832333001247aa5692fcb8a58376b145f44,"04/04/2012, 08:59:44",file_ 3,1,0,0,0,0,0,0,0,0
8f24d832333001247aa5692fcb8a58376b145f44,"04/04/2012, 08:59:44",file_ 2,1,0,0,0,1,0,0,0,0
8f24d832333001247aa5692fcb8a58376b145f44,"04/04/2012, 08:59:44",file_ 4,0,0,0,0,0,1,0,0,0
8f24d832333001247aa5692fcb8a58376b145f44,"04/04/2012, 08:59:44",file_ 1,0,1,0,0,0,0,0,0,0
8f24d832333001247aa5692fcb8a58376b145f44,"04/04/2012, 08:59:44",file_ 9,6,0,0,0,4,1,0,0,0
8f24d832333001247aa5692fcb8a58376b145f44,"04/04/2012, 08:59:44",file_ 10,0,0,0,0,0,1,0,0,0
8f24d832333001247aa5692fcb8a58376b145f44,"04/04/2012, 08:59:44",file_ 11,0,0,0,0,0,0,1,0,0
8f24d832333001247aa5692fcb8a58376b145f44,"04/04/2012, 08:59:44",file_ 12,2,0,0,0,2,0,0,0,0
8f24d832333001247aa5692fcb8a58376b145f44,"04/04/2012, 08:59:44",file_ 13,1,0,0,0,0,0,0,0,0
8f24d832333001247aa5692fcb8a58376b145f44,"04/04/2012, 08:59:44",file_ 6,0,0,0,0,0,0,0,0,0
8f24d832333001247aa5692fcb8a58376b145f44,"04/04/2012, 08:59:44",file_ 7,0,0,0,0,0,0,0,0,0
8f24d832333001247aa5692fcb8a58376b145f44,"04/04/2012, 08:59:44",file_ 8,0,0,0,0,0,0,0,0,0
8f24d832333001247aa5692fcb8a58376b145f44,"04/04/2012, 08:59:44",file_ 14,0,0,0,0,0,0,0,0,0
8f24d832333001247aa5692fcb8a58376b145f44,"04/04/2012, 08:59:44",file_ 15,0,0,0,0,0,0,0,0,0
8f24d832333001247aa5692fcb8a58376b145f44,"04/04/2012, 08:59:44",file_ 16,0,0,0,0,0,0,0,0,0
8f24d832333001247aa5692fcb8a58376b145f44,"04/04/2012, 08:59:44",file_ 17,0,0,0,0,0,0,0,0,0
8f24d832333001247aa5692fcb8a58376b145f44,"04/04/2012, 08:59:44",file_ 18,0,0,0,0,0,0,0,0,0
3e00ce2efb954e2eb00f87093405ce2612583671,"04/04/2012, 09:50:01",file_ 5,0,0,0,0,0,1,0,0,0
3e00ce2efb954e2eb00f87093405ce2612583671,"04/04/2012, 09:50:01",file_ 3,1,0,0,0,0,0,0,0,0
3e00ce2efb954e2eb00f87093405ce2612583671,"04/04/2012, 09:50:01",file_ 2,1,0,0,0,1,0,0,0,0
3e00ce2efb954e2eb00f87093405ce2612583671,"04/04/2012, 09:50:01",file_ 4,0,0,0,0,0,1,0,0,0
3e00ce2efb954e2eb00f87093405ce2612583671,"04/04/2012, 09:50:01",file_ 1,0,1,0,0,0,0,0,0,0
3e00ce2efb954e2eb00f87093405ce2612583671,"04/04/2012, 09:50:01",file_ 9,6,0,0,0,4,1,0,0,0
3e00ce2efb954e2eb00f87093405ce2612583671,"04/04/2012, 09:50:01",file_ 10,0,0,0,0,0,1,0,0,0
3e00ce2efb954e2eb00f87093405ce2612583671,"04/04/2012, 09:50:01",file_ 11,0,0,0,0,0,0,1,0,0
3e00ce2efb954e2eb00f87093405ce2612583671,"04/04/2012, 09:50:01",file_ 12,2,0,0,0,2,0,0,0,0
3e00ce2efb954e2eb00f87093405ce2612583671,"04/04/2012, 09:50:01",file_ 13,1,0,0,0,0,0,0,0,0
3e00ce2efb954e2eb00f87093405ce2612583671,"04/04/2012, 09:50:01",file_ 6,0,0,0,0,0,0,0,0,0
3e00ce2efb954e2eb00f87093405ce2612583671,"04/04/2012, 09:50:01",file_ 7,0,0,0,0,0,0,0,0,0
3e00ce2efb954e2eb00f87093405ce2612583671,"04/04/2012, 09:50:01",file_ 8,0,0,0,0,0,0,0,0,0
3e00ce2efb954e2eb00f87093405ce2612583671,"04/04/2012, 09:50:01",file_ 14,0,0,0,0,0,0,0,0,0
3e00ce2efb954e2eb00f87093405ce2612583671,"04/04/2012, 09:50:01",file_ 15,0,0,0,0,0,0,0,0,0
3e00ce2efb954e2eb00f87093405ce2612583671,"04/04/2012, 09:50:01",file_ 16,0,0,0,0,0,0,0,0,0
3e00ce2efb954e2eb00f87093405ce2612583671,"04/04/2012, 09:50:01",file_ 17,0,0,0,0,0,0,0,0,0
3e00ce2efb954e2eb00f87093405ce2612583671,"04/04/2012, 09:50:01",file_ 18,0,0,0,0,0,0,0,0,0
3e00ce2efb954e2eb00f87093405ce2612583671,"04/04/2012, 09:50:01",file_ 19,0,0,0,0,0,0,0,0,0
ffb4034631a3840273b33b7d1031afaf4d1d80e3,"04/04/2012, 10:16:15",file_ 19,3,2,4,0,2,0,0,0,0
ffb4034631a3840273b33b7d1031afaf4d1d80e3,"04/04/2012, 10:16:15",file_ 5,0,0,0,0,0,1,0,0,0
ffb4034631a3840273b33b7d1031afaf4d1d80e3,"04/04/2012, 10:16:15",file_ 3,1,0,0,0,0,0,0,0,0
ffb4034631a3840273b33b7d1031afaf4d1d80e3,"04/04/2012, 10:16:15",file_ 2,1,0,0,0,1,0,0,0,0
ffb4034631a3840273b33b7d1031afaf4d1d80e3,"04/04/2012, 10:16:15",file_ 4,0,0,0,0,0,1,0,0,0
ffb4034631a3840273b33b7d1031afaf4d1d80e3,"04/04/2012, 10:16:15",file_ 1,0,1,0,0,0,0,0,0,0
ffb4034631a3840273b33b7d1031afaf4d1d80e3,"04/04/2012, 10:16:15",file_ 9,6,0,0,0,4,1,0,0,0
ffb4034631a3840273b33b7d1031afaf4d1d80e3,"04/04/2012, 10:16:15",file_ 10,0,0,0,0,0,1,0,0,0
ffb4034631a3840273b33b7d1031afaf4d1d80e3,"04/04/2012, 10:16:15",file_ 11,0,0,0,0,0,0,1,0,0
ffb4034631a3840273b33b7d1031afaf4d1d80e3,"04/04/2012, 10:16:15",file_ 12,2,0,0,0,2,0,0,0,0
ffb4034631a3840273b33b7d1031afaf4d1d80e3,"04/04/2012, 10:16:15",file_ 13,1,0,0,0,0,0,0,0,0
ffb4034631a3840273b33b7d1031afaf4d1d80e3,"04/04/2012, 10:16:15",file_ 14,1,0,0,0,0,0,0,0,0
ffb4034631a3840273b33b7d1031afaf4d1d80e3,"04/04/2012, 10:16:15",file_ 15,2,1,0,0,2,0,1,0,0
ffb4034631a3840273b33b7d1031afaf4d1d80e3,"04/04/2012, 10:16:15",file_ 16,1,0,0,0,1,0,0,0,0
ffb4034631a3840273b33b7d1031afaf4d1d80e3,"04/04/2012, 10:16:15",file_ 17,2,1,0,0,2,0,0,0,0
ffb4034631a3840273b33b7d1031afaf4d1d80e3,"04/04/2012, 10:16:15",file_ 18,1,0,0,0,1,0,0,0,0
ffb4034631a3840273b33b7d1031afaf4d1d80e3,"04/04/2012, 10:16:15",file_ 6,0,0,0,0,0,0,0,0,0
ffb4034631a3840273b33b7d1031afaf4d1d80e3,"04/04/2012, 10:16:15",file_ 7,0,0,0,0,0,0,0,0,0
ffb4034631a3840273b33b7d1031afaf4d1d80e3,"04/04/2012, 10:16:15",file_ 8,0,0,0,0,0,0,0,0,0
232bf01ae2f26e560e629b8cc56527efe84ec557,"04/04/2012, 10:28:06",file_ 19,3,2,4,0,2,0,0,0,0
232bf01ae2f26e560e629b8cc56527efe84ec557,"04/04/2012, 10:28:06",file_ 5,0,0,0,0,0,1,0,0,0
232bf01ae2f26e560e629b8cc56527efe84ec557,"04/04/2012, 10:28:06",file_ 3,1,0,0,0,0,0,0,0,0
232bf01ae2f26e560e629b8cc56527efe84ec557,"04/04/2012, 10:28:06",file_ 2,1,0,0,0,1,0,0,0,0
232bf01ae2f26e560e629b8cc56527efe84ec557,"04/04/2012, 10:28:06",file_ 4,0,0,0,0,0,1,0,0,0
232bf01ae2f26e560e629b8cc56527efe84ec557,"04/04/2012, 10:28:06",file_ 1,0,1,0,0,0,0,0,0,0
232bf01ae2f26e560e629b8cc56527efe84ec557,"04/04/2012, 10:28:06",file_ 9,6,0,0,0,4,1,0,0,0
